L,Nsteps,Ntot,S2_tot,V,V_offset,beta,chi,dBeta,file_mtime,interacting,lattice_geometry,mu_glob,mu_r,mu_s,n_r,n_s,s2_r,s2_s,shift,spinful,svd,t,tp,varsigma,ymax
25,200,36,1.7086676067628654,1.0,-0.7663248875711409,8.399999999999986,64,0.1,1764110114.0,True,sawtooth,-0.6349284233922887,-0.6349284233922887,0.1313964641788522,0.3199999999999999,0.4,0.0258761695181144,0.0424705347524001,-2.0,False,1e-08,1.0,1.41421356237,0.2427968606738595,0
25,200,37,1.7739245656331182,1.0,-0.5369840718874201,8.399999999999986,64,0.1,1764110114.0,True,sawtooth,-0.405587607708568,-0.405587607708568,0.1313964641788522,0.3399999999999999,0.4,0.0284864478729246,0.0424705347524001,-2.0,False,1e-08,1.0,1.41421356237,0.1970783756873641,0
25,200,38,1.8635976400265168,1.0,-0.3323582024024424,8.399999999999986,64,0.1,1764110114.0,True,sawtooth,-0.2009617382235902,-0.2009617382235902,0.1313964641788522,0.36,0.4,0.0320733708486605,0.0424705347524001,-2.0,False,1e-08,1.0,1.41421356237,0.1394770480551751,0
25,200,39,1.9796406950632504,1.0,-0.153937853631048,8.399999999999986,64,0.1,1764110114.0,True,sawtooth,-0.0225413894521958,-0.0225413894521958,0.1313964641788522,0.38,0.4,0.0367150930501299,0.0424705347524001,-2.0,False,1e-08,1.0,1.41421356237,0.0726829080224368,0
25,200,40,2.123526737620006,1.0,0.0,8.399999999999986,64,0.1,1764110114.0,True,sawtooth,0.1313964641788522,0.1313964641788522,0.1313964641788522,0.4,0.4,0.0424705347524001,0.0424705347524001,-2.0,False,1e-08,1.0,1.41421356237,0.0,0
25,200,41,2.284694595475401,1.0,0.1325708956198319,8.399999999999986,64,0.1,1764110114.0,True,sawtooth,0.2639673597986841,0.2639673597986841,0.1313964641788522,0.4199999999999999,0.4,0.0489172490666159,0.0424705347524001,-2.0,False,1e-08,1.0,1.41421356237,-0.0705424078012752,0
25,200,42,2.4218435714890405,1.0,0.2503335366941169,8.399999999999986,64,0.1,1764110114.0,True,sawtooth,0.3817300008729691,0.3817300008729691,0.1313964641788522,0.4399999999999999,0.4,0.0544032081071614,0.0424705347524001,-2.0,False,1e-08,1.0,1.41421356237,-0.1231775814841823,0
25,200,43,2.424557149436786,1.0,0.3626713555100946,8.399999999999986,64,0.1,1764110114.0,True,sawtooth,0.4940678196889468,0.4940678196889468,0.1313964641788522,0.4599999999999999,0.4,0.0545117512250713,0.0424705347524001,-2.0,False,1e-08,1.0,1.41421356237,-0.1241589260482921,0
25,200,44,2.0786676092302105,1.0,0.4913792872963485,8.399999999999986,64,0.1,1764110114.0,True,sawtooth,0.6227757514752007,0.6227757514752007,0.1313964641788522,0.48,0.4,0.0406761696168083,0.0424705347524001,-2.0,False,1e-08,1.0,1.41421356237,0.0215807126596868,0
25,200,45,1.6027066552612452,1.0,0.6866798467834356,8.399999999999986,64,0.1,1764110114.0,True,sawtooth,0.8180763109622878,0.8180763109622878,0.1313964641788522,0.5,0.4,0.0216377314580496,0.0424705347524001,-2.0,False,1e-08,1.0,1.41421356237,0.3249628250117085,0
25,200,46,,1.0,,8.399999999999986,64,0.1,1764110114.0,True,sawtooth,,,0.1313964641788522,0.52,0.4,,0.0424705347524001,-2.0,False,1e-08,1.0,1.41421356237,,0
25,200,47,,1.0,,8.399999999999986,64,0.1,1764110114.0,True,sawtooth,,,0.1313964641788522,0.5399999999999999,0.4,,0.0424705347524001,-2.0,False,1e-08,1.0,1.41421356237,,0
25,200,48,,1.0,,8.399999999999986,64,0.1,1764110114.0,True,sawtooth,,,0.1313964641788522,0.5599999999999999,0.4,,0.0424705347524001,-2.0,False,1e-08,1.0,1.41421356237,,0
25,200,49,,1.0,,8.399999999999986,64,0.1,1764110114.0,True,sawtooth,,,0.1313964641788522,0.58,0.4,,0.0424705347524001,-2.0,False,1e-08,1.0,1.41421356237,,0
25,200,30,,1.0,,8.499999999999986,64,0.1,1764110114.0,True,sawtooth,,,0.1318804293473815,0.1999999999999999,0.4,,0.0419816695503545,-2.0,False,1e-08,1.0,1.41421356237,,0
25,200,31,,1.0,,8.499999999999986,64,0.1,1764110114.0,True,sawtooth,,,0.1318804293473815,0.2199999999999999,0.4,,0.0419816695503545,-2.0,False,1e-08,1.0,1.41421356237,,0
25,200,32,,1.0,,8.499999999999986,64,0.1,1764110114.0,True,sawtooth,,,0.1318804293473815,0.24,0.4,,0.0419816695503545,-2.0,False,1e-08,1.0,1.41421356237,,0
25,200,33,,1.0,,8.499999999999986,64,0.1,1764110114.0,True,sawtooth,,,0.1318804293473815,0.26,0.4,,0.0419816695503545,-2.0,False,1e-08,1.0,1.41421356237,,0
25,200,34,,1.0,,8.499999999999986,64,0.1,1764110114.0,True,sawtooth,,,0.1318804293473815,0.28,0.4,,0.0419816695503545,-2.0,False,1e-08,1.0,1.41421356237,,0
25,200,35,1.6336052068264828,1.0,-1.0180247778707774,8.499999999999986,64,0.1,1764110114.0,True,sawtooth,-0.8861443485233959,-0.8861443485233959,0.1318804293473815,0.2999999999999999,0.4,0.0233625387227047,0.0419816695503545,-2.0,False,1e-08,1.0,1.41421356237,0.284939267300392,0
25,200,36,1.6883367989578717,1.0,-0.7665894563297486,8.499999999999986,64,0.1,1764110114.0,True,sawtooth,-0.6347090269823671,-0.6347090269823671,0.1318804293473815,0.3199999999999999,0.4,0.0255518024079603,0.0419816695503545,-2.0,False,1e-08,1.0,1.41421356237,0.2432847988703372,0
25,200,37,1.7526911035335064,1.0,-0.5371722782649248,8.499999999999986,64,0.1,1764110114.0,True,sawtooth,-0.4052918489175432,-0.4052918489175432,0.1318804293473815,0.3399999999999999,0.4,0.0281259745909857,0.0419816695503545,-2.0,False,1e-08,1.0,1.41421356237,0.1976345822066857,0
25,200,38,1.8414314584579896,1.0,-0.3324505845156615,8.499999999999986,64,0.1,1764110114.0,True,sawtooth,-0.20057015516828,-0.20057015516828,0.1318804293473815,0.36,0.4,0.031675588787965,0.0419816695503545,-2.0,False,1e-08,1.0,1.41421356237,0.1399194186002954,0
25,200,39,1.9562988560106829,1.0,-0.1539412118805266,8.499999999999986,64,0.1,1764110114.0,True,sawtooth,-0.0220607825331451,-0.0220607825331451,0.1318804293473815,0.38,0.4,0.0362702846900727,0.0419816695503545,-2.0,False,1e-08,1.0,1.41421356237,0.0729871210977508,0
25,200,40,2.099083477517726,1.0,0.0,8.499999999999986,64,0.1,1764110114.0,True,sawtooth,0.1318804293473815,0.1318804293473815,0.1318804293473815,0.4,0.4,0.0419816695503545,0.0419816695503545,-2.0,False,1e-08,1.0,1.41421356237,0.0,0
25,200,41,2.259730482528224,1.0,0.1324684283410339,8.499999999999986,64,0.1,1764110114.0,True,sawtooth,0.2643488576884155,0.2643488576884155,0.1318804293473815,0.4199999999999999,0.4,0.0484075497507744,0.0419816695503545,-2.0,False,1e-08,1.0,1.41421356237,-0.0710912236005964,0
25,200,42,2.397865865937945,1.0,0.2499190350750835,8.499999999999986,64,0.1,1764110114.0,True,sawtooth,0.3817994644224651,0.3817994644224651,0.1318804293473815,0.4399999999999999,0.4,0.0539329650871632,0.0419816695503545,-2.0,False,1e-08,1.0,1.41421356237,-0.1246034620470098,0
25,200,43,2.403025532358536,1.0,0.3617431224607458,8.499999999999986,64,0.1,1764110114.0,True,sawtooth,0.4936235518081273,0.4936235518081273,0.1318804293473815,0.4599999999999999,0.4,0.0541393517439869,0.0419816695503545,-2.0,False,1e-08,1.0,1.41421356237,-0.1264830734205703,0
25,200,44,2.0596926316395456,1.0,0.4896590471219965,8.499999999999986,64,0.1,1764110114.0,True,sawtooth,0.621539476469378,0.621539476469378,0.1318804293473815,0.48,0.4,0.0404060357152273,0.0419816695503545,-2.0,False,1e-08,1.0,1.41421356237,0.0191246233894736,0
25,200,45,1.5790561609009313,1.0,0.685197912710936,8.499999999999986,64,0.1,1764110114.0,True,sawtooth,0.8170783420583175,0.8170783420583175,0.1318804293473815,0.5,0.4,0.0211805768856827,0.0419816695503545,-2.0,False,1e-08,1.0,1.41421356237,0.3293279425350475,0
25,200,46,,1.0,,8.499999999999986,64,0.1,1764110114.0,True,sawtooth,,,0.1318804293473815,0.52,0.4,,0.0419816695503545,-2.0,False,1e-08,1.0,1.41421356237,,0
25,200,47,,1.0,,8.499999999999986,64,0.1,1764110114.0,True,sawtooth,,,0.1318804293473815,0.5399999999999999,0.4,,0.0419816695503545,-2.0,False,1e-08,1.0,1.41421356237,,0
25,200,48,,1.0,,8.499999999999986,64,0.1,1764110114.0,True,sawtooth,,,0.1318804293473815,0.5599999999999999,0.4,,0.0419816695503545,-2.0,False,1e-08,1.0,1.41421356237,,0
25,200,49,,1.0,,8.499999999999986,64,0.1,1764110114.0,True,sawtooth,,,0.1318804293473815,0.58,0.4,,0.0419816695503545,-2.0,False,1e-08,1.0,1.41421356237,,0
25,200,30,,1.0,,8.599999999999985,64,0.1,1764110114.0,True,sawtooth,,,0.1323526955274679,0.1999999999999999,0.4,,0.0415037945108709,-2.0,False,1e-08,1.0,1.41421356237,,0
25,200,31,,1.0,,8.599999999999985,64,0.1,1764110114.0,True,sawtooth,,,0.1323526955274679,0.2199999999999999,0.4,,0.0415037945108709,-2.0,False,1e-08,1.0,1.41421356237,,0
25,200,32,,1.0,,8.599999999999985,64,0.1,1764110114.0,True,sawtooth,,,0.1323526955274679,0.24,0.4,,0.0415037945108709,-2.0,False,1e-08,1.0,1.41421356237,,0
25,200,33,,1.0,,8.599999999999985,64,0.1,1764110114.0,True,sawtooth,,,0.1323526955274679,0.26,0.4,,0.0415037945108709,-2.0,False,1e-08,1.0,1.41421356237,,0
25,200,34,,1.0,,8.599999999999985,64,0.1,1764110114.0,True,sawtooth,,,0.1323526955274679,0.28,0.4,,0.0415037945108709,-2.0,False,1e-08,1.0,1.41421356237,,0
25,200,35,1.6141025023064235,1.0,-1.0183540901394543,8.599999999999985,64,0.1,1764110114.0,True,sawtooth,-0.8860013946119863,-0.8860013946119863,0.1323526955274679,0.2999999999999999,0.4,0.0230603055813859,0.0415037945108709,-2.0,False,1e-08,1.0,1.41421356237,0.2856616742606297,0
25,200,36,1.6684691454978702,1.0,-0.7668503288868694,8.599999999999985,64,0.1,1764110114.0,True,sawtooth,-0.6344976333594015,-0.6344976333594015,0.1323526955274679,0.3199999999999999,0.4,0.0252349713090438,0.0415037945108709,-2.0,False,1e-08,1.0,1.41421356237,0.2437687152580296,0
25,200,37,1.731937565152954,1.0,-0.5373599170332732,8.599999999999985,64,0.1,1764110114.0,True,sawtooth,-0.4050072215058053,-0.4050072215058053,0.1323526955274679,0.3399999999999999,0.4,0.0277737080952471,0.0415037945108709,-2.0,False,1e-08,1.0,1.41421356237,0.1981896849499194,0
25,200,38,1.819775703480759,1.0,-0.3325453138344895,8.599999999999985,64,0.1,1764110114.0,True,sawtooth,-0.2001926183070214,-0.2001926183070214,0.1323526955274679,0.36,0.4,0.0312872336283593,0.0415037945108709,-2.0,False,1e-08,1.0,1.41421356237,0.140354672047906,0
25,200,39,1.9334945393688625,1.0,-0.1539477325108921,8.599999999999985,64,0.1,1764110114.0,True,sawtooth,-0.0215950369834241,-0.0215950369834241,0.1323526955274679,0.38,0.4,0.0358359870638835,0.0415037945108709,-2.0,False,1e-08,1.0,1.41421356237,0.0732845028985385,0
25,200,40,2.0751897255435483,1.0,0.0,8.599999999999985,64,0.1,1764110114.0,True,sawtooth,0.1323526955274679,0.1323526955274679,0.1323526955274679,0.4,0.4,0.0415037945108709,0.0415037945108709,-2.0,False,1e-08,1.0,1.41421356237,0.0,0
25,200,41,2.235292674843925,1.0,0.1323723095851217,8.599999999999985,64,0.1,1764110114.0,True,sawtooth,0.2647250051125897,0.2647250051125897,0.1323526955274679,0.4199999999999999,0.4,0.047907912482886,0.0415037945108709,-2.0,False,1e-08,1.0,1.41421356237,-0.0716250498658103,0
25,200,42,2.3743736391260364,1.0,0.2495198341477163,8.599999999999985,64,0.1,1764110114.0,True,sawtooth,0.3818725296751843,0.3818725296751843,0.1323526955274679,0.4399999999999999,0.4,0.0534711510541704,0.0415037945108709,-2.0,False,1e-08,1.0,1.41421356237,-0.1260054056583158,0
25,200,43,2.381954827963062,1.0,0.3608396571779316,8.599999999999985,64,0.1,1764110114.0,True,sawtooth,0.4931923527053996,0.4931923527053996,0.1323526955274679,0.4599999999999999,0.4,0.0537743986076515,0.0415037945108709,-2.0,False,1e-08,1.0,1.41421356237,-0.1287871200655157,0
25,200,44,2.04128735599811,1.0,0.4879631565998797,8.599999999999985,64,0.1,1764110114.0,True,sawtooth,0.6203158521273477,0.6203158521273477,0.1323526955274679,0.48,0.4,0.0401476997290534,0.0415037945108709,-2.0,False,1e-08,1.0,1.41421356237,0.0166083278014824,0
25,200,45,1.5560002707496765,1.0,0.6837349168468109,8.599999999999985,64,0.1,1764110114.0,True,sawtooth,0.8160876123742788,0.8160876123742788,0.1323526955274679,0.5,0.4,0.020736216319116,0.0415037945108709,-2.0,False,1e-08,1.0,1.41421356237,0.3336692573605583,0
25,200,46,,1.0,,8.599999999999985,64,0.1,1764110114.0,True,sawtooth,,,0.1323526955274679,0.52,0.4,,0.0415037945108709,-2.0,False,1e-08,1.0,1.41421356237,,0
25,200,47,,1.0,,8.599999999999985,64,0.1,1764110114.0,True,sawtooth,,,0.1323526955274679,0.5399999999999999,0.4,,0.0415037945108709,-2.0,False,1e-08,1.0,1.41421356237,,0
25,200,48,,1.0,,8.599999999999985,64,0.1,1764110114.0,True,sawtooth,,,0.1323526955274679,0.5599999999999999,0.4,,0.0415037945108709,-2.0,False,1e-08,1.0,1.41421356237,,0
25,200,49,,1.0,,8.599999999999985,64,0.1,1764110114.0,True,sawtooth,,,0.1323526955274679,0.58,0.4,,0.0415037945108709,-2.0,False,1e-08,1.0,1.41421356237,,0
25,200,30,,1.0,,8.699999999999985,64,0.1,1764110114.0,True,sawtooth,,,0.1328135997082013,0.1999999999999999,0.4,,0.0410365632803503,-2.0,False,1e-08,1.0,1.41421356237,,0
25,200,31,,1.0,,8.699999999999985,64,0.1,1764110114.0,True,sawtooth,,,0.1328135997082013,0.2199999999999999,0.4,,0.0410365632803503,-2.0,False,1e-08,1.0,1.41421356237,,0
25,200,32,,1.0,,8.699999999999985,64,0.1,1764110114.0,True,sawtooth,,,0.1328135997082013,0.24,0.4,,0.0410365632803503,-2.0,False,1e-08,1.0,1.41421356237,,0
25,200,33,,1.0,,8.699999999999985,64,0.1,1764110114.0,True,sawtooth,,,0.1328135997082013,0.26,0.4,,0.0410365632803503,-2.0,False,1e-08,1.0,1.41421356237,,0
25,200,34,,1.0,,8.699999999999985,64,0.1,1764110114.0,True,sawtooth,,,0.1328135997082013,0.28,0.4,,0.0410365632803503,-2.0,False,1e-08,1.0,1.41421356237,,0
25,200,35,1.595029680986916,1.0,-1.018677745530494,8.699999999999985,64,0.1,1764110114.0,True,sawtooth,-0.8858641458222928,-0.8858641458222928,0.1328135997082013,0.2999999999999999,0.4,0.0227646239591263,0.0410365632803503,-2.0,False,1e-08,1.0,1.41421356237,0.2863887039067254,0
25,200,36,1.6490489544185571,1.0,-0.7671074484234033,8.699999999999985,64,0.1,1764110114.0,True,sawtooth,-0.6342938487152019,-0.6342938487152019,0.1328135997082013,0.3199999999999999,0.4,0.0249253948963919,0.0410365632803503,-2.0,False,1e-08,1.0,1.41421356237,0.2442493950951119,0
25,200,37,1.7116473417484643,1.0,-0.5375468127907131,8.699999999999985,64,0.1,1764110114.0,True,sawtooth,-0.4047332130825118,-0.4047332130825118,0.1328135997082013,0.3399999999999999,0.4,0.0274293303895882,0.0410365632803503,-2.0,False,1e-08,1.0,1.41421356237,0.1987446911357067,0
25,200,38,1.798638965722671,1.0,-0.3326534808708961,8.699999999999985,64,0.1,1764110114.0,True,sawtooth,-0.1998398811626947,-0.1998398811626947,0.1328135997082013,0.36,0.4,0.0309089953485565,0.0410365632803503,-2.0,False,1e-08,1.0,1.41421356237,0.1407671039713727,0
25,200,39,1.9112094285046468,1.0,-0.1539571876460249,8.699999999999985,64,0.1,1764110114.0,True,sawtooth,-0.0211435879378236,-0.0211435879378236,0.1328135997082013,0.38,0.4,0.0354118138598355,0.0410365632803503,-2.0,False,1e-08,1.0,1.41421356237,0.0735757857907238,0
25,200,40,2.0518281640175164,1.0,0.0,8.699999999999985,64,0.1,1764110114.0,True,sawtooth,0.1328135997082013,0.1328135997082013,0.1328135997082013,0.4,0.4,0.0410365632803503,0.0410365632803503,-2.0,False,1e-08,1.0,1.41421356237,0.0,0
25,200,41,2.2113647256650943,1.0,0.1322822953089841,8.699999999999985,64,0.1,1764110114.0,True,sawtooth,0.2650958950171855,0.2650958950171855,0.1328135997082013,0.4199999999999999,0.4,0.0474180257462534,0.0410365632803503,-2.0,False,1e-08,1.0,1.41421356237,-0.0721439388970968,0
25,200,42,2.351350946013987,1.0,0.2491354575256806,8.699999999999985,64,0.1,1764110114.0,True,sawtooth,0.3819490572338819,0.3819490572338819,0.1328135997082013,0.4399999999999999,0.4,0.0530174745602091,0.0410365632803503,-2.0,False,1e-08,1.0,1.41421356237,-0.1273832740723889,0
25,200,43,2.361327536182388,1.0,0.3599603115289161,8.699999999999985,64,0.1,1764110114.0,True,sawtooth,0.4927739112371174,0.4927739112371174,0.1328135997082013,0.4599999999999999,0.4,0.0534165381669451,0.0410365632803503,-2.0,False,1e-08,1.0,1.41421356237,-0.1310700728393002,0
25,200,44,2.0234285962308203,1.0,0.4862911907623251,8.699999999999985,64,0.1,1764110114.0,True,sawtooth,0.6191047904705265,0.6191047904705265,0.1328135997082013,0.48,0.4,0.0399005805688824,0.0410365632803503,-2.0,False,1e-08,1.0,1.41421356237,0.0140353693921287,0
25,200,45,1.5335112821962236,1.0,0.6822918744596493,8.699999999999985,64,0.1,1764110114.0,True,sawtooth,0.8151054741678507,0.8151054741678507,0.1328135997082013,0.5,0.4,0.0203038880074986,0.0410365632803503,-2.0,False,1e-08,1.0,1.41421356237,0.3379935236465843,0
25,200,46,,1.0,,8.699999999999985,64,0.1,1764110114.0,True,sawtooth,,,0.1328135997082013,0.52,0.4,,0.0410365632803503,-2.0,False,1e-08,1.0,1.41421356237,,0
25,200,47,,1.0,,8.699999999999985,64,0.1,1764110114.0,True,sawtooth,,,0.1328135997082013,0.5399999999999999,0.4,,0.0410365632803503,-2.0,False,1e-08,1.0,1.41421356237,,0
25,200,48,,1.0,,8.699999999999985,64,0.1,1764110114.0,True,sawtooth,,,0.1328135997082013,0.5599999999999999,0.4,,0.0410365632803503,-2.0,False,1e-08,1.0,1.41421356237,,0
25,200,49,,1.0,,8.699999999999985,64,0.1,1764110114.0,True,sawtooth,,,0.1328135997082013,0.58,0.4,,0.0410365632803503,-2.0,False,1e-08,1.0,1.41421356237,,0
25,200,30,,1.0,,8.799999999999985,64,0.1,1764110114.0,True,sawtooth,,,0.133263464621742,0.1999999999999999,0.4,,0.0405796447491024,-2.0,False,1e-08,1.0,1.41421356237,,0
25,200,31,,1.0,,8.799999999999985,64,0.1,1764110114.0,True,sawtooth,,,0.133263464621742,0.2199999999999999,0.4,,0.0405796447491024,-2.0,False,1e-08,1.0,1.41421356237,,0
25,200,32,,1.0,,8.799999999999985,64,0.1,1764110114.0,True,sawtooth,,,0.133263464621742,0.24,0.4,,0.0405796447491024,-2.0,False,1e-08,1.0,1.41421356237,,0
25,200,33,,1.0,,8.799999999999985,64,0.1,1764110114.0,True,sawtooth,,,0.133263464621742,0.26,0.4,,0.0405796447491024,-2.0,False,1e-08,1.0,1.41421356237,,0
25,200,34,,1.0,,8.799999999999985,64,0.1,1764110114.0,True,sawtooth,,,0.133263464621742,0.28,0.4,,0.0405796447491024,-2.0,False,1e-08,1.0,1.41421356237,,0
25,200,35,1.5763725479800057,1.0,-1.018995821802084,8.799999999999985,64,0.1,1764110114.0,True,sawtooth,-0.8857323571803419,-0.8857323571803419,0.133263464621742,0.2999999999999999,0.4,0.0224752571700977,0.0405796447491024,-2.0,False,1e-08,1.0,1.41421356237,0.287121017208211,0
25,200,36,1.630061256352218,1.0,-0.7673607667309021,8.799999999999985,64,0.1,1764110114.0,True,sawtooth,-0.63409730210916,-0.63409730210916,0.133263464621742,0.3199999999999999,0.4,0.0246228055049862,0.0405796447491024,-2.0,False,1e-08,1.0,1.41421356237,0.2447276012164226,0
25,200,37,1.6918045968982054,1.0,-0.5377328049469586,8.799999999999985,64,0.1,1764110114.0,True,sawtooth,-0.4044693403252165,-0.4044693403252165,0.133263464621742,0.3399999999999999,0.4,0.0270925391268257,0.0405796447491024,-2.0,False,1e-08,1.0,1.41421356237,0.1993005818609952,0
25,200,38,1.7780085818330171,1.0,-0.3327752979618869,8.799999999999985,64,0.1,1764110114.0,True,sawtooth,-0.1995118333401448,-0.1995118333401448,0.133263464621742,0.36,0.4,0.0305406985242182,0.0405796447491024,-2.0,False,1e-08,1.0,1.41421356237,0.141154355601236,0
25,200,39,1.8894281450136825,1.0,-0.1539694197204287,8.799999999999985,64,0.1,1764110114.0,True,sawtooth,-0.0207059550986867,-0.0207059550986867,0.133263464621742,0.38,0.4,0.0349974810514448,0.0405796447491024,-2.0,False,1e-08,1.0,1.41421356237,0.0738604920275659,0
25,200,40,2.0289822374551245,1.0,0.0,8.799999999999985,64,0.1,1764110114.0,True,sawtooth,0.133263464621742,0.133263464621742,0.133263464621742,0.4,0.4,0.0405796447491024,0.0405796447491024,-2.0,False,1e-08,1.0,1.41421356237,0.0,0
25,200,41,2.1879309371370512,1.0,0.1321981489566489,8.799999999999985,64,0.1,1764110114.0,True,sawtooth,0.265461613578391,0.265461613578391,0.133263464621742,0.4199999999999999,0.4,0.0469375927363795,0.0405796447491024,-2.0,False,1e-08,1.0,1.41421356237,-0.0726479510774293,0
25,200,42,2.328782650852761,1.0,0.2487654414661105,8.799999999999985,64,0.1,1764110114.0,True,sawtooth,0.3820289060878525,0.3820289060878525,0.133263464621742,0.4399999999999999,0.4,0.0525716612850079,0.0405796447491024,-2.0,False,1e-08,1.0,1.41421356237,-0.1287369661947004,0
25,200,43,2.34112751543891,1.0,0.3591044524571449,8.799999999999985,64,0.1,1764110114.0,True,sawtooth,0.492367917078887,0.492367917078887,0.133263464621742,0.4599999999999999,0.4,0.0530654558684539,0.0405796447491024,-2.0,False,1e-08,1.0,1.41421356237,-0.133331173088735,0
25,200,44,2.006094498662934,1.0,0.4846427111171264,8.799999999999985,64,0.1,1764110114.0,True,sawtooth,0.6179061757388685,0.6179061757388685,0.133263464621742,0.48,0.4,0.0396641351974148,0.0405796447491024,-2.0,False,1e-08,1.0,1.41421356237,0.0114091030145613,0
25,200,45,1.511563426916265,1.0,0.6808697026817,8.799999999999985,64,0.1,1764110114.0,True,sawtooth,0.8141331673034421,0.8141331673034421,0.133263464621742,0.5,0.4,0.0198828923275481,0.0405796447491024,-2.0,False,1e-08,1.0,1.41421356237,0.3423070453579599,0
25,200,46,,1.0,,8.799999999999985,64,0.1,1764110114.0,True,sawtooth,,,0.133263464621742,0.52,0.4,,0.0405796447491024,-2.0,False,1e-08,1.0,1.41421356237,,0
25,200,47,,1.0,,8.799999999999985,64,0.1,1764110114.0,True,sawtooth,,,0.133263464621742,0.5399999999999999,0.4,,0.0405796447491024,-2.0,False,1e-08,1.0,1.41421356237,,0
25,200,48,,1.0,,8.799999999999985,64,0.1,1764110114.0,True,sawtooth,,,0.133263464621742,0.5599999999999999,0.4,,0.0405796447491024,-2.0,False,1e-08,1.0,1.41421356237,,0
25,200,49,,1.0,,8.799999999999985,64,0.1,1764110114.0,True,sawtooth,,,0.133263464621742,0.58,0.4,,0.0405796447491024,-2.0,False,1e-08,1.0,1.41421356237,,0
25,200,30,,1.0,,8.899999999999984,64,0.1,1764110114.0,True,sawtooth,,,0.1337025998024609,0.1999999999999999,0.4,,0.0401327221798539,-2.0,False,1e-08,1.0,1.41421356237,,0
25,200,31,,1.0,,8.899999999999984,64,0.1,1764110114.0,True,sawtooth,,,0.1337025998024609,0.2199999999999999,0.4,,0.0401327221798539,-2.0,False,1e-08,1.0,1.41421356237,,0
25,200,32,,1.0,,8.899999999999984,64,0.1,1764110114.0,True,sawtooth,,,0.1337025998024609,0.24,0.4,,0.0401327221798539,-2.0,False,1e-08,1.0,1.41421356237,,0
25,200,33,,1.0,,8.899999999999984,64,0.1,1764110114.0,True,sawtooth,,,0.1337025998024609,0.26,0.4,,0.0401327221798539,-2.0,False,1e-08,1.0,1.41421356237,,0
25,200,34,,1.0,,8.899999999999984,64,0.1,1764110114.0,True,sawtooth,,,0.1337025998024609,0.28,0.4,,0.0401327221798539,-2.0,False,1e-08,1.0,1.41421356237,,0
25,200,35,1.5581175560647775,1.0,-1.019308398172153,8.899999999999984,64,0.1,1764110114.0,True,sawtooth,-0.8856057983696919,-0.8856057983696919,0.1337025998024609,0.2999999999999999,0.4,0.0221919800627371,0.0401327221798539,-2.0,False,1e-08,1.0,1.41421356237,0.2878592511727471,0
25,200,36,1.6114917622680718,1.0,-0.7676102436475578,8.899999999999984,64,0.1,1764110114.0,True,sawtooth,-0.6339076438450969,-0.6339076438450969,0.1337025998024609,0.3199999999999999,0.4,0.0243269483108689,0.0401327221798539,-2.0,False,1e-08,1.0,1.41421356237,0.2452040748681723,0
25,200,37,1.672394222043893,1.0,-0.5379177468757382,8.899999999999984,64,0.1,1764110114.0,True,sawtooth,-0.4042151470732772,-0.4042151470732772,0.1337025998024609,0.3399999999999999,0.4,0.0267630467019018,0.0401327221798539,-2.0,False,1e-08,1.0,1.41421356237,0.1998583124380286,0
25,200,38,1.7578402996107425,1.0,-0.3328977992763776,8.899999999999984,64,0.1,1764110114.0,True,sawtooth,-0.1991951994739166,-0.1991951994739166,0.1337025998024609,0.36,0.4,0.0301808898045757,0.0401327221798539,-2.0,False,1e-08,1.0,1.41421356237,0.1415349332001583,0
25,200,39,1.868134235796023,1.0,-0.1539842495923631,8.899999999999984,64,0.1,1764110114.0,True,sawtooth,-0.0202816497899021,-0.0202816497899021,0.1337025998024609,0.38,0.4,0.034592647251987,0.0401327221798539,-2.0,False,1e-08,1.0,1.41421356237,0.0741391440415715,0
25,200,40,2.006636108992695,1.0,0.0,8.899999999999984,64,0.1,1764110114.0,True,sawtooth,0.1337025998024609,0.1337025998024609,0.1337025998024609,0.4,0.4,0.0401327221798539,0.0401327221798539,-2.0,False,1e-08,1.0,1.41421356237,0.0,0
25,200,41,2.164976312243297,1.0,0.1321196413310698,8.899999999999984,64,0.1,1764110114.0,True,sawtooth,0.2658222411335308,0.2658222411335308,0.1337025998024609,0.4199999999999999,0.4,0.0464663303098779,0.0401327221798539,-2.0,False,1e-08,1.0,1.41421356237,-0.0731371527508924,0
25,200,42,2.3066543720570487,1.0,0.2484093348023006,8.899999999999984,64,0.1,1764110114.0,True,sawtooth,0.3821119346047616,0.3821119346047616,0.1337025998024609,0.4399999999999999,0.4,0.052133452702428,0.0401327221798539,-2.0,False,1e-08,1.0,1.41421356237,-0.1300664142399454,0
25,200,43,2.3213395324947803,1.0,0.3582714561511729,8.899999999999984,64,0.1,1764110114.0,True,sawtooth,0.4919740559536339,0.4919740559536339,0.1337025998024609,0.4599999999999999,0.4,0.0527208591199373,0.0401327221798539,-2.0,False,1e-08,1.0,1.41421356237,-0.1355697514718445,0
25,200,44,1.9892644443852667,1.0,0.4830172687805184,8.899999999999984,64,0.1,1764110114.0,True,sawtooth,0.6167198685829793,0.6167198685829793,0.1337025998024609,0.48,0.4,0.0394378555955567,0.0401327221798539,-2.0,False,1e-08,1.0,1.41421356237,0.0087327075374319,0
