beta,Ntot,n_s,n_r,mu_s,mu_r,V_offset,mu_glob,s2_s,s2_r,S2_tot,varsigma,file_mtime,V,shift,tp
0.2,37,0.44,0.3,-1.8372122133246471,,,,0.6592596021946155,,,,1764991820.0,0.3,-2,1.41421356237
0.2,38,0.44,0.32,-1.8372122133246471,-4.562372730303106,-2.725160516978459,-4.562372730303106,0.6592596021946155,0.5607698499748941,30.50073630423774,0.08072735624913208,1764991820.0,0.3,-2,1.41421356237
0.2,39,0.44,0.34,-1.8372122133246471,-4.078179255126126,-2.240967041801479,-4.078179255126126,0.6592596021946155,0.5840675476985774,31.08317874732982,0.060476484007043106,1764991820.0,0.3,-2,1.41421356237
0.2,40,0.44,0.36000000000000004,-1.8372122133246471,-3.616144899218124,-1.778932685893477,-3.616144899218124,0.6592596021946155,0.603205215001662,31.561620429906938,0.044400751949223355,1764991820.0,0.3,-2,1.41421356237
0.2,41,0.44,0.37999999999999995,-1.8372122133246471,-3.1583773481488397,-1.3211651348241926,-3.1583773481488397,0.6592596021946155,0.6215418559772851,32.02003645429752,0.029448550340632308,1764991820.0,0.3,-2,1.41421356237
0.2,42,0.44,0.39999999999999997,-1.8372122133246471,-2.712471570640255,-0.8752593573156078,-2.712471570640255,0.6592596021946155,0.636193736128362,32.38633345807444,0.01780524653718002,1764991820.0,0.3,-2,1.41421356237
0.2,43,0.44,0.42,-1.8372122133246471,-2.272840668603749,-0.43562845527910166,-2.272840668603749,0.6592596021946155,0.6488963786548885,32.7038995212376,0.007922009065766985,1764991820.0,0.3,-2,1.41421356237
0.2,44,0.44,0.44,-1.8372122133246471,-1.8372122133246471,0.0,-1.8372122133246471,0.6592596021946155,0.6592596021946155,32.96298010973078,0.0,1764991820.0,0.3,-2,1.41421356237
0.2,45,0.44,0.46,-1.8372122133246471,-1.408131085349224,0.4290811279754232,-1.408131085349224,0.6592596021946155,0.665795931153252,33.12638833369669,-0.004932871713023096,1764991820.0,0.3,-2,1.41421356237
0.2,46,0.44,0.48000000000000004,-1.8372122133246471,-0.9791934784658876,0.8580187348587596,-0.9791934784658876,0.6592596021946155,0.6721675678559517,33.28567925126418,-0.009694834198738695,1764991820.0,0.3,-2,1.41421356237
0.2,47,0.44,0.49999999999999994,-1.8372122133246471,-0.5535074629581792,1.2837047503664678,-0.5535074629581792,0.6592596021946155,0.6739644983373674,33.330602513299574,-0.01102957570065249,1764991820.0,0.3,-2,1.41421356237
0.2,48,0.44,0.52,-1.8372122133246471,-0.12790897157674957,1.7093032417478975,-0.12790897157674957,0.6592596021946155,0.6729461869835944,33.30514472945525,-0.010273626567425177,1764991820.0,0.3,-2,1.41421356237
0.2,49,0.44,0.54,-1.8372122133246471,0.2988826047909188,2.136094818115566,0.2988826047909188,0.6592596021946155,0.6691162693096913,33.20939678760767,-0.007420088942080544,1764991820.0,0.3,-2,1.41421356237
0.2,50,0.44,0.56,-1.8372122133246471,0.72818803732969,2.565400250654337,0.72818803732969,0.6592596021946155,0.6624612542000725,33.0430214098672,-0.0024223359947502412,1764991820.0,0.3,-2,1.41421356237
0.2,51,0.44,0.5800000000000001,-1.8372122133246471,1.1634940974436416,3.0007063107682885,1.1634940974436416,0.6592596021946155,0.6520514515897363,32.7827763446088,0.005496903716381409,1764991820.0,0.3,-2,1.41421356237
0.2,52,0.44,0.6000000000000001,-1.8372122133246471,1.6038975996811307,3.441109813005778,1.6038975996811307,0.6592596021946155,0.6391270696636555,32.45966679645677,0.01550580652691547,1764991820.0,0.3,-2,1.41421356237
0.2,53,0.44,0.6200000000000001,-1.8372122133246471,2.046179526469264,3.883391739793911,2.046179526469264,0.6592596021946155,0.6256106936337287,32.121757395708606,0.026188564456767774,1764991820.0,0.3,-2,1.41421356237
0.2,54,0.44,0.6400000000000001,-1.8372122133246471,2.5052567120908016,4.3424689254154485,2.5052567120908016,0.6592596021946155,0.6068012148286438,31.65152042558148,0.04143433448111207,1764991820.0,0.3,-2,1.41421356237
0.2,55,0.44,0.6600000000000001,-1.8372122133246471,2.964333897712339,4.801546111036986,2.964333897712339,0.6592596021946155,0.5879917360235589,31.181283455454363,0.057139939631469974,1764991820.0,0.3,-2,1.41421356237
0.2,56,0.44,0.6800000000000002,-1.8372122133246471,3.4484482381769355,5.285660451501583,3.4484482381769355,0.6592596021946155,0.5644210671370776,30.592016733292326,0.07750268304012149,1764991820.0,0.3,-2,1.41421356237
