beta,Ntot,n_s,n_r,mu_s,mu_r,V_offset,mu_glob,s2_s,s2_r,S2_tot,varsigma,file_mtime,V,shift,tp
0.1,78,0.7,0.8600000000000001,,,,,,,,,1765078400.0,-0.1,-2,1.41421356237
0.1,79,0.7,0.8800000000000001,,,,,,,,,1765078400.0,-0.1,-2,1.41421356237
0.1,80,0.7,0.9000000000000001,,,,,,,,,1765078400.0,-0.1,-2,1.41421356237
0.1,81,0.7,0.9200000000000002,,,,,,,,,1765078400.0,-0.1,-2,1.41421356237
0.1,82,0.7,0.94,,,,,,,,,1765078400.0,-0.1,-2,1.41421356237
0.1,83,0.7,0.96,,,,,,,,,1765078400.0,-0.1,-2,1.41421356237
0.1,84,0.7,0.98,,,,,,,,,1765078400.0,-0.1,-2,1.41421356237
0.1,85,0.7,1.0,,,,,,,,,1765078400.0,-0.1,-2,1.41421356237
0.2,35,0.7,0.0,3.117568746613794,,,,0.5364260004925038,,,,1765078400.0,-0.1,-2,1.41421356237
0.2,36,0.7,0.020000000000000018,3.117568746613794,,,,0.5364260004925038,,,,1765078400.0,-0.1,-2,1.41421356237
0.2,37,0.7,0.040000000000000036,3.117568746613794,,,,0.5364260004925038,,,,1765078400.0,-0.1,-2,1.41421356237
0.2,38,0.7,0.06000000000000005,3.117568746613794,,,,0.5364260004925038,,,,1765078400.0,-0.1,-2,1.41421356237
0.2,39,0.7,0.08000000000000007,3.117568746613794,,,,0.5364260004925038,,,,1765078400.0,-0.1,-2,1.41421356237
0.2,40,0.7,0.10000000000000009,3.117568746613794,,,,0.5364260004925038,,,,1765078400.0,-0.1,-2,1.41421356237
0.2,41,0.7,0.12,3.117568746613794,,,,0.5364260004925038,,,,1765078400.0,-0.1,-2,1.41421356237
0.2,42,0.7,0.14,3.117568746613794,,,,0.5364260004925038,,,,1765078400.0,-0.1,-2,1.41421356237
0.2,43,0.7,0.16000000000000003,3.117568746613794,,,,0.5364260004925038,,,,1765078400.0,-0.1,-2,1.41421356237
0.2,44,0.7,0.18000000000000005,3.117568746613794,,,,0.5364260004925038,,,,1765078400.0,-0.1,-2,1.41421356237
0.2,45,0.7,0.20000000000000007,3.117568746613794,,,,0.5364260004925038,,,,1765078400.0,-0.1,-2,1.41421356237
0.2,46,0.7,0.22000000000000008,3.117568746613794,,,,0.5364260004925038,,,,1765078400.0,-0.1,-2,1.41421356237
0.2,47,0.7,0.24,3.117568746613794,,,,0.5364260004925038,,,,1765078400.0,-0.1,-2,1.41421356237
0.2,48,0.7,0.26,3.117568746613794,,,,0.5364260004925038,,,,1765078400.0,-0.1,-2,1.41421356237
0.2,49,0.7,0.28,3.117568746613794,,,,0.5364260004925038,,,,1765078400.0,-0.1,-2,1.41421356237
0.2,50,0.7,0.30000000000000004,3.117568746613794,,,,0.5364260004925038,,,,1765078400.0,-0.1,-2,1.41421356237
0.2,51,0.7,0.32000000000000006,3.117568746613794,-4.9288319855058695,-8.046400732119663,-4.9288319855058695,0.5364260004925038,0.558267353102691,27.36733383987987,-0.01995202815332334,1765078400.0,-0.1,-2,1.41421356237
0.2,52,0.7,0.3400000000000001,3.117568746613794,-4.479635346925337,-7.597204093539132,-4.479635346925337,0.5364260004925038,0.5802645369005711,27.91726343482687,-0.03925755161354626,1765078400.0,-0.1,-2,1.41421356237
0.2,53,0.7,0.3600000000000001,3.117568746613794,-4.030438708344805,-7.148007454958599,-4.030438708344805,0.5364260004925038,0.6022617206984513,28.467193029773874,-0.05781718638108248,1765078400.0,-0.1,-2,1.41421356237
0.2,54,0.7,0.3800000000000001,3.117568746613794,-3.603686797391796,-6.72125554400559,-3.603686797391796,0.5364260004925038,0.6191318071825694,28.88894519187683,-0.07157219322196072,1765078400.0,-0.1,-2,1.41421356237
0.2,55,0.7,0.40000000000000013,3.117568746613794,-3.178566350510997,-6.296135097124791,-3.178566350510997,0.5364260004925038,0.6356292148264296,29.301380382973335,-0.0846403932488208,1765078400.0,-0.1,-2,1.41421356237
0.2,56,0.7,0.42000000000000015,3.117568746613794,-2.762304313891175,-5.879873060504969,-2.762304313891175,0.5364260004925038,0.6484182305475001,29.6211057760001,-0.09452063581108423,1765078400.0,-0.1,-2,1.41421356237
